序号,链接,标题,匹配语料
99,https://russian.rt.com/partners/article/845832-huawei-novye-tehnologii-kitai-internet,В режиме прозрачности: почему вашими следующими наушниками должны стать HUAWEI FreeBuds Pro,"HUAWEI FreeBuds Pro фильтруют внешние шумы не только при прослушивании музыки, но и при звонке."
100,https://russian.rt.com/partners/article/845832-huawei-novye-tehnologii-kitai-internet,В режиме прозрачности: почему вашими следующими наушниками должны стать HUAWEI FreeBuds Pro,Такому результату помог в том числе выход флагманской модели HUAWEI FreeBuds Pro в октябре 2020 года.
101,https://russian.rt.com/partners/article/845832-huawei-novye-tehnologii-kitai-internet,В режиме прозрачности: почему вашими следующими наушниками должны стать HUAWEI FreeBuds Pro,Динамическое шумоподавление в HUAWEI FreeBuds Pro работает иначе.
102,https://russian.rt.com/partners/article/845832-huawei-novye-tehnologii-kitai-internet,В режиме прозрачности: почему вашими следующими наушниками должны стать HUAWEI FreeBuds Pro,"© HUAWEI Рассказываем, почему стоит присмотреться к этим беспроводным наушникам с динамическим активным шумоподавлением и как они могут снизить уровень посторонних шумов на 40 дБ."
103,https://russian.rt.com/partners/article/845832-huawei-novye-tehnologii-kitai-internet,В режиме прозрачности: почему вашими следующими наушниками должны стать HUAWEI FreeBuds Pro,По акции до 31 марта в подарок за покупку вы можете получить беспроводное зарядное устройство или фитнес-браслет HUAWEI Band 4.
104,https://russian.rt.com/partners/article/845832-huawei-novye-tehnologii-kitai-internet,В режиме прозрачности: почему вашими следующими наушниками должны стать HUAWEI FreeBuds Pro,"Как видно из опроса владельцев HUAWEI FreeBuds Pro, приведённого выше, удобство управления — одно из преимуществ устройства."
105,https://russian.rt.com/partners/article/845832-huawei-novye-tehnologii-kitai-internet,В режиме прозрачности: почему вашими следующими наушниками должны стать HUAWEI FreeBuds Pro,HUAWEI FreeBuds Pro —  отличная гарнитура для звонков.
106,https://russian.rt.com/partners/article/845832-huawei-novye-tehnologii-kitai-internet,В режиме прозрачности: почему вашими следующими наушниками должны стать HUAWEI FreeBuds Pro,В HUAWEI FreeBuds Pro предусмотрены сразу два так называемых режима прозрачности.
107,https://russian.rt.com/opinion/845747-yuzik-kitai-blizhnii-vostok,Middle Eastern States of China,"Вместе с Аравией ОАЭ и Кувейт пригласили Huawei, принадлежащую НОАК, для построения своей телекоммуникационной инфраструктуры 5G, несмотря на давление США."
108,https://russian.rt.com/russia/article/850105-antonimy-krasovskii-oseledec-nauka-tehnologii,«На Западе это больше маркетинговый термин»: Оселедец об искусственном интеллекте,— У меня Huawei.
109,https://russian.rt.com/russia/news/843533-roskachestvo-luchshie-smartfony,В Роскачестве назвали лучшие смартфоны 2021 года,"Вторую строчку занял смартфон Huawei Mate 40 Pro (256 Gb), на третьем месте — OnePlus Nord N10 (128 Gb)."
110,https://russian.rt.com/partners/article/842814-huawei-novye-tehnologii-kitai-internet,Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16,За охлаждение отвечает система из двух кулеров HUAWEI SharkFin с особым расположением тонких лопастей.
111,https://russian.rt.com/partners/article/842814-huawei-novye-tehnologii-kitai-internet,Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16,"Кроме экрана, у HUAWEI MateBook D 16 есть и другие особенности, которые интересно обсудить."
112,https://russian.rt.com/partners/article/842814-huawei-novye-tehnologii-kitai-internet,Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16,Стильный космический серый цвет и лаконичное шрифтовое лого HUAWEI на крышке настраивают на рабочий лад.
113,https://russian.rt.com/partners/article/842814-huawei-novye-tehnologii-kitai-internet,Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16,"Характеристики тестового образца: HUAWEI MateBook D 16 AMD; цвет: космический серый; CPU: AMD Ryzen 5 4600H; GPU: AMD Radeon Graphics; RAM: 16 Гб DDR4 3200 МГц; внутренняя память: 512 ГБ SSD NVMe PCIe; экран: 16,1 дюйма, матрица IPS; вес: 1,74 кг; толщина корпуса: 18,4 мм в самой широкой части."
114,https://russian.rt.com/partners/article/842814-huawei-novye-tehnologii-kitai-internet,Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16,"HUAWEI прогнозирует, что позже в продаже появится ещё более мощная совместимая зарядка на 135 Вт."
115,https://russian.rt.com/partners/article/842814-huawei-novye-tehnologii-kitai-internet,Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16,Выделите её и нажмите «Ctrl + Enter» Huawei Интернет Китай Новые технологии You use your browser with disabled JavaScript.
116,https://russian.rt.com/partners/article/842814-huawei-novye-tehnologii-kitai-internet,Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16,Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16 — РТ на русском Канал RT на Telegram.
117,https://russian.rt.com/partners/article/842814-huawei-novye-tehnologii-kitai-internet,Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16,"ru RT на русском в Дзен rss RT на русском в TikTok ENG DE FR العربية ESP RS RTД RT На русском Search Menu mobile Новости Мир Россия Бывший СССР Экономика Спорт Наука Без политики Мнения ИноТВ Фото Видео Спецоперация на Украине Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16 Обзор ноутбука HUAWEI MateBook D 16 Короткая ссылка 16 марта 2021, 11:00 Ярослав Родин Многие из нас провели 2020 год в обнимку с ноутбуком в надежде, что свобода перемещений скоро вернётся."
118,https://russian.rt.com/partners/article/842814-huawei-novye-tehnologii-kitai-internet,Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16,"Производительность, вес и автономность В HUAWEI MateBook D 16 установлен процессор AMD Ryzen 5 4600H."
119,https://russian.rt.com/partners/article/842814-huawei-novye-tehnologii-kitai-internet,Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16,"В общем, как это часто удаётся HUAWEI, всё выглядит дороже, чем стоит на самом деле."
120,https://russian.rt.com/partners/article/842814-huawei-novye-tehnologii-kitai-internet,Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16,"Как любитель многозадачности, я возликовал — и тут же открыл на экране ноутбука параллельно WhatsApp, Telegram и Facebook с HUAWEI Mate 20 Pro (это лишь один из многих поддерживающих технологию телефонов)."
121,https://russian.rt.com/partners/article/842814-huawei-novye-tehnologii-kitai-internet,Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16,"HUAWEI Share Фирменная фишка HUAWEI — единая экосистема, которая объединяет смартфон и ноутбук и позволяет бесшовно переключаться между задачами."
122,https://russian.rt.com/partners/article/842814-huawei-novye-tehnologii-kitai-internet,Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16,Цены и доступность Предварительный заказ на новую модель можно будет оформить с 23 марта в официальных магазинах HUAWEI и магазинах — партнёрах компании.
123,https://russian.rt.com/partners/article/842814-huawei-novye-tehnologii-kitai-internet,Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16,© HUAWEI Тонкие (чуть меньше 5 мм с трёх сторон) рамки и спрятанная в клавиатуре веб-камера стандарта 720p позволили задействовать пространство экрана на 90%.
124,https://russian.rt.com/partners/article/842814-huawei-novye-tehnologii-kitai-internet,Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16,"Удобно, что некоторые файлы из памяти телефона с помощью HUAWEI Share можно отредактировать прямо на ноутбуке без переноса на диск."
125,https://russian.rt.com/partners/article/842814-huawei-novye-tehnologii-kitai-internet,Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16,"Можно немного попенять на разрешение: оно тут ограничено Full HD (1920 на 1080 точек), но, боюсь, его увеличение вывело бы MateBook D 16 в совсем другую ценовую категорию — для примера посмотрите на флагманский HUAWEI MateBook X 2020 , экран которого поддерживает 3K, но и стоит он дороже 100 тыс."
126,https://russian.rt.com/partners/article/842814-huawei-novye-tehnologii-kitai-internet,Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16,"И кстати, именно за счёт этого соотношения предыдущие модели серии MateBook D были так популярны и в мире, и в России — по крайней мере, об этом свидетельствуют собственные опросы HUAWEI, проведённые среди владельцев их ноутбуков в феврале 2021 года."
127,https://russian.rt.com/partners/article/842814-huawei-novye-tehnologii-kitai-internet,Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16,"© HUAWEI Видимо, так же решили в компании HUAWEI — и расширили популярную серию MateBook D моделью с диагональю 16,1 дюйма — самой широкой, которую когда-либо выпускал этот бренд."
128,https://russian.rt.com/partners/article/842814-huawei-novye-tehnologii-kitai-internet,Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16,"В сравнении с ноутбуками, оснащёнными популярным чипом Ryzen 5 4500U, новинка HUAWEI на 60% производительнее."
129,https://russian.rt.com/partners/article/842814-huawei-novye-tehnologii-kitai-internet,Не просто плюс один дюйм: обзор ноутбука HUAWEI MateBook D 16,"В 2020 году ноутбуки HUAWEI MateBook D с диагоналями 14 и 15 дюймов уже попадали в пятёрку лидеров на российском рынке, по данным GfK."
130,https://russian.rt.com/world/article/842521-ssha-turne-yaponiya-yuzhnaya-koreya-ugroza-kitai,Коалиция против Пекина: как Вашингтон намерен укреплять отношения с Токио и Сеулом для решения «китайской проблемы»,В их числе оказались Huawei Technologies Co.
131,https://russian.rt.com/world/article/842030-sammit-ssha-indiya-yaponiya-avstraliya-politika-kitai,«Тренд на ограничение влияния КНР»: как США развивают антикитайскую стратегию в Индо-Тихоокеанском регионе,В их числе оказались Huawei Technologies Co.
132,https://russian.rt.com/russia/article/839341-mincifry-internet-dostup,«Операторы могут использовать другие диапазоны»: Минцифры опровергло возможность отключения интернета у ряда россиян,"Reuters © Yves Herman Напомним, 5 июня 2019 года МТС и китайская Huawei подписали соглашение о развитии сетей связи нового поколения и проведении пилотов по 5G в России в 2019—2020 годах."
133,https://russian.rt.com/russia/news/839462-eksperty-smartchasy-8-marta,Эксперты сообщили о росте спроса на смарт-часы накануне 8 Марта,"Отмечается, что самыми желанными моделями умных часов и фитнес-браслетов стали Apple Watch SE, Huawei Band 4e и Huawei Watch GT."
134,https://russian.rt.com/partners/article/834086-huawei-novye-tehnologii-kitai-internet,Умные подарки: чем порадовать близких на 23 Февраля и 8 Марта,Почитать больше про HUAWEI P smart 2021 можно в нашем обзоре .
135,https://russian.rt.com/partners/article/834086-huawei-novye-tehnologii-kitai-internet,Умные подарки: чем порадовать близких на 23 Февраля и 8 Марта,В рамках акции при покупке HUAWEI Watch GT 2 Pro на сайте HUAWEI за 17 990 рублей вы можете выбрать один из трёх подарков.
136,https://russian.rt.com/partners/article/834086-huawei-novye-tehnologii-kitai-internet,Умные подарки: чем порадовать близких на 23 Февраля и 8 Марта,"У HUAWEI MatePad с этим полный порядок: 2K-разрешение, увеличенная детализация изображения, тонкие рамки (7,9 мм), диагональ 10,4 дюйма."
137,https://russian.rt.com/partners/article/834086-huawei-novye-tehnologii-kitai-internet,Умные подарки: чем порадовать близких на 23 Февраля и 8 Марта,"Подарите классный звук без постороннего шума: наушники HUAWEI FreeBuds Pro Идеи использования: — уверенно слышать собеседников по зуму даже в шумном месте; — наслаждаться музыкой в транспорте или аэропорту с режимом прозрачности, не боясь пропустить объявление; — подключаться сразу к двум устройствам и бесшовно принимать телефонные звонки."
138,https://russian.rt.com/partners/article/834086-huawei-novye-tehnologii-kitai-internet,Умные подарки: чем порадовать близких на 23 Февраля и 8 Марта,Подарите свободу автономности: смартфон HUAWEI P smart 2021 Идеи использования: — оплачивать покупки и услуги телефоном; — делать яркие ночные снимки; — смотреть видео на большом экране и не думать о подзарядке; — умещать большой объём фото и видео на телефоне.
139,https://russian.rt.com/partners/article/834086-huawei-novye-tehnologii-kitai-internet,Умные подарки: чем порадовать близких на 23 Февраля и 8 Марта,"рублей (именно столько просят за него в рамках специальной акции на сайте HUAWEI, да ещё дают кучу подарков)."
140,https://russian.rt.com/partners/article/834086-huawei-novye-tehnologii-kitai-internet,Умные подарки: чем порадовать близких на 23 Февраля и 8 Марта,"С 15 по 24 февраля наушники HUAWEI FreeBuds Pro стоят 13 990 рублей в онлайн-магазине HUAWEI, а за покупку предлагается подарок."
141,https://russian.rt.com/partners/article/834086-huawei-novye-tehnologii-kitai-internet,Умные подарки: чем порадовать близких на 23 Февраля и 8 Марта,"Две особенности HUAWEI P smart 2021 делают его примечательным: ёмкая батарея на 5000 мА*ч и быстрая зарядка HUAWEI SuperCharge 22,5 Вт."
142,https://russian.rt.com/partners/article/834086-huawei-novye-tehnologii-kitai-internet,Умные подарки: чем порадовать близких на 23 Февраля и 8 Марта,"© HUAWEI А ещё в HUAWEI P smart 2021 есть много приятных функций, которые скорее ожидаешь от флагмана, чем от смартфона за 14 тыс."
143,https://russian.rt.com/partners/article/834086-huawei-novye-tehnologii-kitai-internet,Умные подарки: чем порадовать близких на 23 Февраля и 8 Марта,"Мы отобрали четыре таких подарка от HUAWEI, которые порадуют ваших близких и друзей на грядущие праздники."
144,https://russian.rt.com/partners/article/834086-huawei-novye-tehnologii-kitai-internet,Умные подарки: чем порадовать близких на 23 Февраля и 8 Марта,"Кстати, с 18 февраля в магазинах продаётся обновлённый HUAWEI MatePad."
145,https://russian.rt.com/partners/article/834086-huawei-novye-tehnologii-kitai-internet,Умные подарки: чем порадовать близких на 23 Февраля и 8 Марта,Флагманские умные часы HUAWEI WATCH GT 2 Pro работают до двух недель без подзарядки даже с включённым постоянным мониторингом показателей здоровья и регулярными тренировками.
146,https://russian.rt.com/partners/article/834086-huawei-novye-tehnologii-kitai-internet,Умные подарки: чем порадовать близких на 23 Февраля и 8 Марта,Выделите её и нажмите «Ctrl + Enter» Huawei Интернет Китай Новые технологии Видео You use your browser with disabled JavaScript.
147,https://russian.rt.com/partners/article/834086-huawei-novye-tehnologii-kitai-internet,Умные подарки: чем порадовать близких на 23 Февраля и 8 Марта,А с помощью технологии HUAWEI Share можно транслировать экран смартфона на планшет и делиться файлами.
148,https://russian.rt.com/partners/article/834086-huawei-novye-tehnologii-kitai-internet,Умные подарки: чем порадовать близких на 23 Февраля и 8 Марта,В рамках праздничной акции HUAWEI MatePad можно купить по цене от 19 990 рублей за Wi-Fi-версию с 4 Гб оперативной памяти и 64 Гб встроенной.
149,https://russian.rt.com/partners/article/834086-huawei-novye-tehnologii-kitai-internet,Умные подарки: чем порадовать близких на 23 Февраля и 8 Марта,Подарите портативные развлечения на большом экране: планшет HUAWEI MatePad Идеи использования: — смотреть фильмы и играть в игры с четырёхканальным стереозвуком; — работать с презентациями и документами; — передавать файлы и открывать приложения со смартфона в одно касание.
150,https://russian.rt.com/partners/article/834086-huawei-novye-tehnologii-kitai-internet,Умные подарки: чем порадовать близких на 23 Февраля и 8 Марта,"HUAWEI FreeBuds Pro переключают режимы шумоподавления автоматически, в зависимости от окружающей обстановки."
151,https://russian.rt.com/partners/article/834086-huawei-novye-tehnologii-kitai-internet,Умные подарки: чем порадовать близких на 23 Февраля и 8 Марта,Подробнее о линейке HUAWEI MatePad и сценариях использования этих планшетов мы писали здесь .
152,https://russian.rt.com/world/news/828635-evropa-kitai-kompanii-metody,В ЕП обеспокоены «тоталитарными методами» Китая в отношении европейских компаний,"По его словам, зарубежные фирмы могут «столкнуться с проблемами в Китае», если правительства государств, на территории которых они учреждены, «откажутся от использования оборудования компаний Huawei или ZTE в своих сетях 5G»."
153,https://russian.rt.com/world/news/828635-evropa-kitai-kompanii-metody,В ЕП обеспокоены «тоталитарными методами» Китая в отношении европейских компаний,"Reuters В частности, Терч отметил, что в 2018 году китайская компания Huawei подала заявку на патент, связанный с передовым программным обеспечением, способным различать лица и телодвижения пользователей, а также их этнические и расовые особенности."
154,https://russian.rt.com/world/news/828635-evropa-kitai-kompanii-metody,В ЕП обеспокоены «тоталитарными методами» Китая в отношении европейских компаний,"«Расследование в отношении работы Huawei показало, что компания собирает информацию, которую затем предоставляет китайскому."
155,https://russian.rt.com/world/news/828635-evropa-kitai-kompanii-metody,В ЕП обеспокоены «тоталитарными методами» Китая в отношении европейских компаний,"По его словам, Huawei никогда не получала подобных указаний от государства, а если они поступят в будущем, не собирается им следовать."
156,https://russian.rt.com/world/news/828635-evropa-kitai-kompanii-metody,В ЕП обеспокоены «тоталитарными методами» Китая в отношении европейских компаний,"Так, в декабре 2019-го председатель совета директоров Huawei Technologies Лян Хуа опроверг предположения, что компания может передавать данные пользователей властям."
157,https://russian.rt.com/world/news/828635-evropa-kitai-kompanii-metody,В ЕП обеспокоены «тоталитарными методами» Китая в отношении европейских компаний,Выделите её и нажмите «Ctrl + Enter» Подписывайтесь на наш канал в Дзен В мире Внешняя политика ЕС Еврокомиссия Европейский парламент Китай Отношения стран Торговля Экономика Эксклюзив RT Ранее на эту тему: Защита и доверие: зачем Huawei создаёт собственную экосистему для пользователей Пекин назвал безосновательным запрет инвестирования в бизнес КНР в США You use your browser with disabled JavaScript.
158,https://russian.rt.com/world/news/828635-evropa-kitai-kompanii-metody,В ЕП обеспокоены «тоталитарными методами» Китая в отношении европейских компаний,В 2020 году Вашингтон назвал ZTE и Huawei угрозами для национальной безопасности США.
159,https://russian.rt.com/opinion/828207-benediktov-baiden-ssha-kitai-otnosheniya,Китайский дебют Байдена,"Но основания для тревоги у сенаторов всё-таки есть: кандидат на пост министра торговли, губернатор Род-Айленда Джина Раймондо во время слушаний в сенате отказалась подтвердить, что оставит в силе санкции против китайского телекоммуникационного гиганта Huawei."
160,https://russian.rt.com/opinion/828207-benediktov-baiden-ssha-kitai-otnosheniya,Китайский дебют Байдена,"И вот теперь вероятный министр торговли в администрации Байдена отказалась пообещать сенаторам, что оставит Huawei под запретом."
161,https://russian.rt.com/opinion/824398-rostovskiy-ukraina-ekonomika-defolt,А они веселятся,"Вот, например, какая «радостная новость» появилась на лентах украинских информационных агентств во время визита заместителя государственного секретаря Кита Крача в Киев на излёте минувшего года: «Министерство иностранных дел решило убрать всё оборудование Huawei из своих зданий, этому примеру последуют и несколько других правительственных учреждений», — заявил Крач по итогам встречи с премьер-министром Денисом Шмыгалём."
162,https://russian.rt.com/opinion/824398-rostovskiy-ukraina-ekonomika-defolt,А они веселятся,"Из статьи отставного киевского министра экономики однозначно следует, что речь идёт именно о втором варианте: «Заявление американского дипломата Кита Крача о том, что Украина должна отказаться от оборудования Huawei."
163,https://russian.rt.com/russia/news/821886-ekspert-tehnologii-rossiya,Исследование: две трети крупнейших компаний России использовали ИИ в своей работе в 2020 году,"ru Об этом сообщает газета «Известия» со ссылкой на совместное исследование аналитического агентства TAdviser, компаний Huawei и «Техносерв»."
164,https://russian.rt.com/world/news/817934-pentagon-smi-monitoring,Пентагон собирается закупить ПО для мониторинга СМИ на Украине,"В документе подчёркивается, что в рамках тендера запрещено приобретать оборудование, произведённое китайскими компаниями, в частности, Huawei Technologies Company, ZTE Corporation и связанными с ними организациями."
